OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,x,y,Longitude,Latitude
4318,619,0.0,600,Johnathan Hartman Park,Johnathan Hartman Park,17100 NE 104th St,98052.0,1326472.02413711,254669.73586452,-122.10811675879103,47.69103836701773
4319,2131,938034.0,600,Don Armeni Boat Ramp,Don Armeni Park,1228 Harbor Ave SW,98116.0,1258178.82903086,220177.938050359,-122.38253631790573,47.59306031884502
4320,6005171,0.0,600,Steller Park,Steller Park,34506 Stellar Way SE,98065.0,1381662.57484503,195340.699011028,-121.88076556625748,47.530689583152444
4321,6007062,916397.0,600,Junction Plaza Park,Junction Plaza Park,4545 42nd Ave SW,98116.0,1257152.08666177,208604.249911681,-122.38575043013726,47.56128087816156
4322,445,0.0,600,Willis Street Greenbelt,Willis St Greenbelt,S 4th Ave & W Willis St,98032.0,1291810.40514028,141105.629003689,-122.24040118208809,47.37809516094303
4323,6007445,0.0,600,Harbor Marina Corporate Center at Terminal 102,Harbor Marina Corporate Center at Termi,Dorffel Dr E and E John St,0.0,1266358.53511235,211353.887128934,-122.34868865159902,47.56932052216298
4324,6005020,0.0,600,Forest Ridge Mini Park,Forest Ridge Mini Park,NE Woodinville-Duvall Rd and 188th NE,0.0,1318624.07493803,200145.828836441,-122.13622966576911,47.54122235231158
4325,6007566,0.0,600,Pickering Farm,Pickering Farm,NE Woodinville-Duvall Rd and 188th NE,0.0,1340280.88497077,203273.358014435,-122.04875914183563,47.55076669989262
4326,6004612,0.0,600,Manor Hill Park,Manor Hill Park,102nd Ave NE and NE 13th Pl,98004.0,1302159.46515077,229878.135841519,-122.20502446629192,47.62193657325981
4327,495,0.0,600,Yarrow Bay Wetlands,Yarrow Bay Wetlands,NE Points Dr & Lake Washington Blvd,98033.0,1301895.48995695,238050.31208244,-122.20668604359228,47.64432402752207
4328,6007149,0.0,600,Fairview Walkway,Fairview Walkway,Fairview Ave N and E Galer St,98102.0,1271899.73695645,233832.665990189,-122.32801470820326,47.63123115755316
4329,646,0.0,600,Arthur Johnson Park,Arthur Johnson Park,NE Union Hill Rd & 196th Ave NE,98053.0,1332970.56986703,248311.158030525,-122.0813151926885,47.67390077421507
4330,6007133,0.0,600,Coe Play Park,Coe Play Park,2420 7th Ave W,98119.0,1262619.32113411,237258.51609385,-122.3659223430928,47.640120886623855
4331,6007089,0.0,600,Inverness Ravine Park,Inverness Ravine Park,8619 45th Ave NE,98115.0,1283969.68000811,255433.602118939,-122.28071910434254,47.691071465507946
4332,6005374,0.0,600,Depot Park,Depot Park,NE Stephens St and Railroad Ave,98019.0,1356208.59196045,271410.514062688,-121.98840964284747,47.738214105336695
4333,6005379,843421.0,600,Rotary Community Park,Rotary Community Park,19518 136th Ave NE,98072.0,1314682.94404078,283413.379164517,-122.15798627706376,47.76928133536042
4334,6007591,0.0,600,Eagle Landing Park,Eagle Landing Park,14641 25th Ave SW,98166.0,1260983.03503661,175149.257110521,-122.36753611741226,47.469793353375266
4335,6007193,0.0,600,Pigeon Point Park,Pigeon Point Park,20th Ave SW and SW Genesee St,98106.0,1264109.97399269,208344.922018275,-122.35755407267061,47.56095134763731
4336,6007071,0.0,600,Cottage Grove Park,Cottage Grove Park,5206 26th Ave SW,98106.0,1262172.88009785,205981.407060266,-122.36520761604017,47.55436762971039
4337,10001922,0.0,695,Kitchen & Market,Kitchen & Market,1616 EASTLAKE AVE E,98102.0,1272731.95674869,235058.78558518,-122.32473648816647,47.6346361784286
4338,6002309,0.0,600,Ballinger Open Space,Ballinger Open Space,2300 NE 200th St,98155.0,1278517.21814403,285910.047071442,-122.30522060138519,47.77432338144586
4339,6003015,0.0,600,Mouth Of Taylor Reach Natural Area,Mouth Of Taylor Reach Natural Area,202nd Ave SE and SE Maxwell Rd,98038.0,1341231.32893603,155511.151045606,-122.04187366547839,47.419884354154945
4340,10001923,0.0,695,Local Market,Local Market,14310 NE 20TH ST,98007.0,1315823.67666744,231949.71306318,-122.14976846188164,47.628269131112525
4341,10001924,0.0,695,Mont's Market,Mont's Market,2350 24TH AVE E,98112.0,1278444.20746328,236944.997692019,-122.30171808297965,47.64010737788134
4342,10001925,0.0,695,Rain City Market,Rain City Market,700 S 3RD ST,98057.0,1300580.41220653,178059.588560194,-122.20767414399312,47.479821867974195
4343,10001926,0.0,695,Harbor Mercantile,Harbor Mercantile,24002 VASHON HWY SW,98070.0,1236099.37712686,146197.816982016,-122.46563886078475,47.38903676638586
4344,10001927,0.0,695,Byblos Mediterranean Market,Byblos,10460 SE 256TH ST,98030.0,1301744.17070578,139045.569475517,-122.20016674406988,47.37293924805297
4345,10001928,0.0,695,Global Groceries Halal,Global Groceries,25018 104TH AVE SE,98030.0,1301551.8633476,140743.576578185,-122.20106448778154,47.37758420118301
4346,10001929,0.0,695,MDM Super Market,MDM Super Market,10610 SE KENT-KANGLEY RD,98030.0,1302116.48656219,138601.941425771,-122.19863268560059,47.37174135953131
4347,10001930,0.0,695,Queen Safa Market & Deli,Queen Safa,23424 PACIFIC HWY S,98032.0,1278607.21566744,146268.843742847,-122.29407573998341,47.39157317240024
4348,10001931,0.0,695,Teresita's Market,Teresita's Market,1529 W MEEKER ST,98032.0,1288233.59470861,142459.842502609,-122.2549358358187,47.381626881924
4349,10001932,0.0,695,Gray African International Market,Gray African Market,214 W MEEKER ST,98032.0,1293342.59170844,142306.442218855,-122.23430646253865,47.38146325063799
4350,10001933,0.0,695,International Groceries & Meat,International Groceries & Meat,204 CENTRAL AVE N,98032.0,1294267.06656553,142702.262293354,-122.23060462425961,47.38259427994488
4351,10001934,0.0,695,India Food Mart,India Food Mart,30741 3RD AVE,98010.0,1348549.75097895,121278.656190515,-122.01020153770439,47.32635884619838
4352,10001936,0.0,695,Hobart Food Market,Hobart Food Market,20250 276TH AVE SE,98038.0,1358364.05254452,155279.145932183,-121.97266365308387,47.41996485228027
4353,10001937,0.0,695,Tiger Mountain Country Store,Tiger Mtn Country Store,14331 ISSAQUAH-HOBART RD SE,98027.0,1345781.78801094,174921.858943269,-122.02470908181212,47.47328662531029
4354,10001938,0.0,695,Preston General Store,Preston General Store,30365 SE HIGH POINT WAY,98050.0,1367801.44115002,193801.782797515,-121.9367783921911,47.52594004832483
4355,10001939,0.0,695,South Fork General Store,South Fork General Store,14319 436TH AVE SE,98045.0,1411502.44101819,173033.76626277,-121.75890073492839,47.470588961684896
4356,10001940,0.0,695,Lee's Summit Grocery,Lee's Summit Grocery,741 WA-906,98068.0,1497407.2219642,154257.819562778,-121.41100961649877,47.4214173714406
4357,10001941,0.0,695,Crescent Market,Crescent Market,37500 SE NORTH BEND WAY,98065.0,1390927.85027769,190229.783051774,-121.84299285155372,47.517018776981054
4358,10001942,0.0,695,Aloha Islander Grocery,Aloha Islander Grocery,1811 HOWARD RD,98002.0,1298343.2280326,109718.810871944,-122.21176973829333,47.292387189149736
4359,10001943,0.0,695,Micronesian & Islander Grocery,Micronesian & Islander Grocery,1111 17TH ST SE,98002.0,1297806.71991928,110341.8713056,-122.21397625373346,47.29406864972131
4360,10001944,0.0,695,Mi Tiendita Latina III,Mi Tiendita Latina III,1403 AUBURN WAY S,98002.0,1297353.78414536,110872.995243356,-122.21583953915612,47.29550218340186
4361,10001945,0.0,695,La Favorita Mexican Store,La Favorita Mexican Store,813 AUBURN WAY S,98002.0,1295304.41914961,112537.171376944,-122.22421766146448,47.29996249757264
4362,10001946,0.0,695,Pacific Islanders United Store,Pacific Islanders United Store,216 AUBURN WAY S,98002.0,1295087.53113194,114477.354504436,-122.22523299367015,47.305269830624866
4363,10001947,0.0,695,Seafood City Supermarket,Seafood City Supermarket,1368 SOUTHCENTER MALL,98188.0,1288482.52104802,170981.326470017,-122.25605943883848,47.45981738987069
4364,1240,98028.0,600,Tracy Owen Station Park,Tracy Owen Station Park,NE 175th St & 61st Ave NE,98028.0,1288917.05495586,279681.512940601,-122.2624627440012,47.75778842368318
4365,6007111,0.0,600,Kiwanis Memorial Preserve Park,Kiwanis Memorial Preserve Park,4441 Brygger Dr W,98199.0,1254138.4801562,245281.662121028,-122.40097958851159,47.66164348277644
4366,6006979,0.0,600,Soundview Terrace,Soundview Terrace,2500 11th Ave W,98119.0,1261275.7690312,237547.753048182,-122.37139465298795,47.640840188802294
4367,1054,0.0,600,Rodgers Park,Rodgers Park,3rd Ave W & Raye St,98119.0,1264236.12498711,238690.561130017,-122.35948046045117,47.64413412547054
4368,6007000,0.0,600,Baker Park on Crown Hill,Baker Park on Crown Hill,8347 14th Ave NW,98117.0,1260797.89990819,255536.034000695,-122.37479418149563,47.69011871069256
4369,6007314,312120.0,600,Carl S. English Jr. Botanical Gardens,Carl S. English Jr. Botanical Gardens,3015 NW 54th St,98107.0,1254887.58659761,247109.634843022,-122.39809112221566,47.666695597996096
4370,6002274,0.0,600,Darnell Park,Darnell Park,Summit Ave E and E John St,0.0,1268891.68785444,276548.92898269,-122.34361174586587,47.7481537074234
4371,6005103,0.0,600,Hamlin Park Reservoir Site,Hamlin Park Reservoir Site,Summit Ave E and E John St,0.0,1277331.93803428,276798.560045108,-122.30932943327812,47.749286852308295
4372,1045,424485.0,600,Interbay Athletic Field,Interbay Athletic Field,2800 15th Ave W,98119.0,1259452.52202152,239817.625148848,-122.37897395500923,47.646961627142865
4373,6002856,0.0,600,Queen Anne Pool Site,Queen Anne Pool Site,Summit Ave E and E John St,0.0,1264572.12005003,235921.637862101,-122.3578951889403,47.6365629044687
4374,6002470,0.0,600,Ballard High School Playground,Ballard High School Playground,Summit Ave E and E John St,0.0,1260934.58303377,250711.335972935,-122.3738472034743,47.676902037180284
4375,1010,0.0,600,Loyal Heights Playfield,Loyal Heights Playfield,20th Ave NW & NW 75th St,98117.0,1258673.69287053,253384.764025018,-122.38324139750054,47.68410527348754
4376,6007597,0.0,600,Town Square Park,Town Square Park,Summit Ave E and E John St,0.0,1267692.41302203,174151.968094602,-122.3403354462194,47.46742325052115
4377,3600033,834121.0,360,The Fairmont Olympic Hotel,The Fairmont Olympic,411 University St,98101.0,1270282.62601744,225402.327864021,-122.333905307718,47.60803758484784
4378,6900025,465087.0,690,SODO Center,SODO Center,2401 Utah Ave S,98134.0,1269592.45515369,215514.790880606,-122.33592006840472,47.58089923995311
4379,640013,834661.0,64,US Appeals Court,US Appeals Court,1010 5th Ave,98104.0,1270883.8380696,225079.231069267,-122.33144303534843,47.60718409644385
4380,640019,0.0,180,Bellevue City Hall,Bellevue City Hall,450 110th Ave NE,98004.0,1305248.79230544,227098.060693026,-122.19230027017763,47.614466478344475
4381,630007,474895.0,62,King County Dept of Local Services,KC Dept of Local Services,919 SW Grady Way,98057.0,1294995.39188053,173793.698141858,-122.22994270148548,47.46785322758187
4382,660046,341761.0,66,Station 16,16,6846 Oswego Pl NE,98115.0,1273427.24997753,251268.015633851,-122.32318964343618,47.67910213749355
4383,6004972,0.0,600,Horseneck Farm,Horseneck Farm,S 269th St and 87th Ave S,98030.0,1296038.84484611,135515.742873773,-122.22293044508424,47.36298375066296
4384,645,534960.0,600,Spiritbrook Park,Spiritbrook Park,151st Ave NE,98052.0,1318722.13510936,245221.287897944,-122.13892866594253,47.66478306149873
4385,785,533104.0,600,Viewpoint Park in Vashon,Viewpoint Park in Vashon,Vashon Hwy SW,98070.0,1229402.25010119,138052.296855778,-122.49195947210377,47.36631853982383
4386,414,0.0,600,Kaibara Park,Kaibara Park,Meeker St & S 1st Ave,98032.0,1293606.2788451,142622.233910099,-122.23326550350525,47.38234199893067
4387,1690,834675.0,60,Logan Bldg,Logan Bldg,500 Union St,98101.0,1270145.37497962,226131.218138516,-122.33451923624939,47.610028112089665
4388,6005324,0.0,600,Cedar Creek Park,Cedar Creek Park,214th Ave SE and SE 248th St,98038.0,1336223.07386069,140309.195885271,-122.061121162391,47.377996333414224
4389,1119,0.0,600,Seacrest Park,Seacrest Marina Park,1800 Harbor Ave SW,98126.0,1259010.15413986,218597.333928108,-122.3790392265099,47.588773808178985
4390,6007114,0.0,600,Arapahoe Triangle,Arapahoe Triangle,3431 Arapahoe Pl W,98199.0,1252044.39608978,241553.061966687,-122.40916590240512,47.65130646708511
4391,1372,0.0,600,Commodore Park,Commodore Park,W Commodore Way & 33rd Ave W,98199.0,1254394.33102244,246618.418961942,-122.40005197649384,47.665321705054396
4392,6002566,0.0,600,Bingaman Pond Natural Areal,Bingaman Pond Natural Area,S 284th Pl and 37th Ave S,98003.0,1280578.60706586,130217.373877361,-122.28489627359467,47.34767852058314
4393,1196,0.0,600,Hazel Valley Park,Hazel Valley Park,SW 126th St & 3rd Ave SW,98146.0,1268476.10502419,182145.386162847,-122.33779936532056,47.48937496915129
4394,973,0.0,600,Maple Leaf Playground,Mapleleaf Playground,Roosevelt Way NE & NE 82nd St,98115.0,1275090.57079786,254983.196851775,-122.31672947273161,47.68937342589989
4395,6005043,0.0,600,Silverleaf Park,Silverleaf Park,SE 156th St and 240th Ave SE,0.0,1322276.62406336,206378.948916107,-122.12186626933097,47.55847656529428
4396,204,0.0,600,Robinswood Park,Robinswood Park,153rd Ave SE & SE 24th St,98007.0,1317988.22515985,217263.590860695,-122.13998030579396,47.588114252179
4397,1256,0.0,600,Park Site,Park Site,1700 SW 162nd St,98166.0,1263273.12494461,170673.328070268,-122.35792030140574,47.45764982621386
4398,6003007,0.0,600,Belmondo Reach Natural Area,Belmondo Reach Natural Area,17454 201st Pl SE,98038.0,1332757.90985927,169025.964895189,-122.0769777872783,47.456560261890694
4399,2186,834652.0,62,King County Adult Detention,KC Adult Detention,500 5th Ave,98104.0,1271604.80086653,223822.324462354,-122.32842195944306,47.603777386621964
4400,1825,487423.0,420,Seattle Design Center,Seattle Design Center,5601 6th Ave S,98108.0,1271260.40883878,204743.531911358,-122.3283154329794,47.55146457609217
4401,1200,0.0,600,Salmon Creek Park,Salmon Creek Park,8th Ave SW & SW 118th St,98146.0,1267227.93986961,185318.746942103,-122.34309857638173,47.49800603221127
4402,2699,719555.0,330,HealthPoint - Auburn,HealthPoint,126 Auburn Ave,98002.0,1294554.35306445,115819.131020352,-122.22747954089606,47.30892121082722
4403,2154,0.0,510,Tukwila Sounder Station,Tukwila Sounder Station,7301 Longacres Way,98188.0,1292187.79578969,171124.712994277,-122.24109448690282,47.46039721205868
4404,2275,274067.0,530,Northgate QFC,Northgate QFC,11100 Roosevelt Way NE,98125.0,1275097.99696411,262290.013274848,-122.31727135873565,47.70940159456453
4405,6006928,919183.0,600,Greenwood Park,Greenwood Park,602 N 87th St,98103.0,1266715.73190452,256519.999880522,-122.3508495849263,47.693138121052414
4406,6005101,0.0,600,View Point Park - Medina,View Point Park - Medina,8394 North Fork Rd SE,0.0,1296510.85013568,226623.463873193,-122.22768649030924,47.612737081938484
4407,1530,833511.0,60,Central Bldg,Central Bldg,810 3rd Ave,98104.0,1270544.12319785,224178.981557444,-122.33274881197353,47.60469840273397
4408,1966,0.0,120,Bothell Pioneer Cemetery,Bothell Pioneer,10816 Valley View Rd,98011.0,1305552.87896761,279746.211958185,-122.19484381937768,47.75879262525894
4409,524,0.0,600,Lake Francis Park,Lake Francis Park,244th Ave SE & SE 200th St,98038.0,1347384.01512145,156074.466848105,-122.01705923612974,47.42169065035584
4410,696,586815.0,120,Greenwood Memorial Park,Greenwood,350 Monroe Ave NE,98056.0,1308890.68101902,180950.972869277,-122.174276980061,47.488149238215314
4411,611,0.0,300,Bellevue Golf Course,Bellevue GC,5500 140th Ave NE,98005.0,1315211.79993844,242544.669891611,-122.15298630100526,47.65728208171867
4412,6002556,0.0,600,Puget Sound Park,Puget Sound Park,1st Ave S and 126th St SW,98146.0,1269134.19589961,182369.272854194,-122.33515579419267,47.49002387245082
4413,2127,839425.0,600,Zoo,Woodland Park Zoo,5500 Phinney Ave N,98103.0,1265839.51351261,247560.153955102,-122.35368808025021,47.668532227536204
4414,2718,486624.0,600,High Point Community Center,High Point Community Center,6920 34th Ave SW,98126.0,1259799.82217994,201030.614140347,-122.37441439212294,47.5406678953875
4415,6007104,0.0,600,Cascade Place,Cascade Place,Palmer Ct NW,98103.0,1264742.64890844,246735.223846436,-122.35807260189353,47.666211647890435
4416,2043,835450.0,530,Bartell Drugs-Greenwood,Bartell Drugs-Greenwood,120 N 85th St,98103.0,1265105.17902328,255815.155161604,-122.35733130121388,47.69111893313107
4417,2106,120489.0,530,Shoreline Sr Actvty Ctr,Shoreline Sr Actvty Ctr,18560 1st Ave NE,98155.0,1272558.72809252,283529.388118848,-122.32926023122037,47.76748313233952
4418,2308,0.0,630,Pier 55 - Argosy Cruises,Pier 55,1101 Alaskan Way,98104.0,1268772.62477235,224246.06246002,-122.33993373026664,47.604787424155816
4419,6005114,0.0,600,Tralee Park,Tralee Park,212th Ave SE and SE 13th Pl,0.0,1319402.32600619,196573.89109844,-122.13283503864636,47.53146738708203
4420,2740,386196.0,600,Des Moines Senior Center,Des Moines Senior Center,2045 S 216th St,98198.0,1275797.30298018,151946.955090016,-122.3058561057661,47.40698999620972
4421,176,114782.0,690,Marketplace @ Factoria ,Marketplace @ Factoria ,4055 Factoria Square Mall SE,98006.0,1309882.17870794,212220.175094515,-122.17246803303193,47.57390782509813
4422,6002747,0.0,600,China Creek Open Space,China Creek Open Space,West Lake Sammamish Pkwy and 182nd Ave SE,0.0,1316167.59002161,194070.465987191,-122.1457542714559,47.524454772301816
4423,1670,397224.0,420,Pape Kenworth,Pape Kenworth,20220 International Blvd,98198.0,1278371.56062694,156584.371012017,-122.29581829471346,47.41983566207072
4424,2190,917399.0,600,Matthews Beach Park,Matthews Beach Park,9300 51st Ave NE,98115.0,1285799.51493111,257455.547878191,-122.2734442537999,47.69670772353109
4425,6002651,0.0,600,Redmond Watershed Preserve,Redmond Watershed Preserve,SE Park St & Boalch Ave SE,0.0,1341850.85984918,261102.618011847,-122.04609265436672,47.70935306111687
4426,6007205,0.0,600,Hitts Hill Park,Hitts Hill Park,5234 37th Ave S,98118.0,1282018.34401578,205508.923097104,-122.28481767287636,47.5541270713775
